Time Elapsed,Temperature,Humidity,Soil Moisture,Spray Count
30.50,81.30,
30.50,81.30,
30.50,82.60,
30.60,82.60,
30.50,82.20,
30.60,82.60,
30.50,82.60,
30.60,82.60,
30.60,82.60,
30.60,82.60,
30.60,82.60,
30.50,82.60,
30.60,82.20,
30.60,82.40,
30.60,81.50,
30.60,81.80,
30.60,82.80,
30.60,82.80,
30.60,81.80,
30.60,82.80,
30.50,82.80,
30.60,81.00,
30.60,82.80,
30.60,82.80,
30.50,82.80,
30.50,82.80,
30.60,81.00,
30.60,82.60,
30.60,82.80,
30.60,82.80,
30.60,82.60,
30.60,82.40,
30.60,82.20,
30.60,82.20,
30.60,82.60,
30.60,82.80,
30.60,82.80,
30.50,82.80,
30.60,83.00,
30.60,82.80,
30.50,82.80,
30.50,82.80,
30.60,82.80,
30.60,82.80,
30.60,83.20,
30.60,82.80,
30.60,83.00,
30.60,82.80,
30.50,82.40,
30.50,82.40,
30.60,82.60,
30.50,82.80,
30.60,83.20,
30.60,82.80,
30.60,83.60,
30.50,82.80,
30.60,81.30,
30.60,81.30,
30.60,82.60,
30.60,82.80,
30.50,82.80,
30.60,82.80,
30.60,82.60,
30.60,82.80,
30.60,82.80,
30.60,82.80,
30.60,82.80,
30.50,82.80,
30.60,82.60,
30.60,82.80,
30.50,82.40,
30.60,82.80,
30.60,82.60,
30.60,82.60,
30.60,82.20,
30.60,82.80,
30.50,82.40,
30.60,82.80,
30.60,82.60,
30.60,81.50,
30.60,82.80,
30.60,82.80,
30.50,81.70,
30.50,82.60,
30.50,82.60,
30.60,82.20,
30.60,82.60,
30.50,83.00,
30.60,82.60,
30.60,82.60,
30.60,82.80,
30.50,82.00,
30.60,82.60,
30.50,81.70,
30.60,82.60,
30.60,82.40,
30.60,81.80,
30.60,81.80,
30.50,82.00,
30.60,82.40,
30.60,82.80,
30.60,84.30,
30.60,82.60,
30.60,82.40,
30.60,82.60,
30.60,82.60,
30.60,83.40,
30.60,81.70,
30.60,82.80,
30.60,81.80,
30.60,82.60,
30.60,83.20,
30.60,82.60,
30.60,82.60,
30.60,82.60,
30.60,85.10,
30.60,82.60,
30.60,82.40,
30.60,82.80,
30.60,85.10,
30.60,82.80,
30.60,82.80,
30.60,83.80,
30.60,82.20,
30.60,82.60,
30.60,84.10,
30.60,82.80,
30.60,82.80,
30.60,82.80,
30.60,82.80,
30.60,81.70,
30.60,83.20,
30.60,82.80,
30.60,82.80,
30.60,82.80,
30.60,82.80,
30.60,82.80,
30.60,82.80,
30.60,82.20,
30.60,83.20,
30.60,82.80,
30.60,82.60,
30.60,82.80,
30.60,82.40,
30.60,82.80,
30.60,82.80,
30.60,82.60,
30.60,82.80,
30.60,81.70,
30.60,82.80,
30.60,82.00,
30.60,82.60,
30.60,82.80,
30.60,82.80,
30.60,82.80,
30.60,83.00,
30.60,84.10,
30.60,82.00,
30.60,83.60,
30.60,82.60,
30.60,82.60,
30.60,82.60,
30.70,82.60,
30.60,83.00,
30.60,83.60,
30.60,81.80,
30.60,82.60,
30.60,82.80,
30.70,83.00,
30.70,83.00,
30.60,81.20,
30.60,83.00,
30.60,82.80,
30.60,81.80,
30.70,82.80,
30.70,82.60,
30.70,82.60,
30.70,82.60,
30.60,82.60,
30.60,82.80,
30.60,82.80,
30.70,82.80,
30.60,83.20,
30.70,83.00,
30.70,84.10,
30.70,84.10,
30.70,83.00,
30.70,83.00,
30.70,83.20,
30.70,83.00,
30.70,83.20,
30.70,83.00,
30.70,83.20,
30.70,83.20,
30.70,83.00,
30.70,83.00,
30.70,83.40,
30.70,83.00,
30.70,84.10,
30.70,83.00,
30.70,83.00,
30.70,83.00,
30.70,83.00,
30.70,83.00,
30.70,83.20,
30.70,82.80,
30.70,83.00,
30.70,83.00,
30.70,84.60,
30.70,84.60,
30.70,83.00,
30.70,83.00,
30.70,83.20,
30.70,83.00,
30.70,82.80,
30.70,83.00,
30.70,82.80,
30.70,82.80,
30.70,83.00,
30.70,83.00,
30.70,82.60,
30.70,83.20,
30.70,82.60,
30.70,82.60,
30.70,83.00,
30.70,83.00,
30.70,82.40,
30.70,83.60,
30.70,83.00,
30.70,83.00,
30.70,83.00,
30.70,83.40,
30.70,83.00,
30.70,83.00,
30.70,83.00,
30.70,82.20,
30.70,82.80,
30.70,84.30,
30.70,82.60,
30.70,83.40,
30.70,82.80,
30.70,82.80,
30.70,83.00,
30.70,84.10,
30.70,82.80,
30.70,82.20,
30.70,82.40,
30.70,83.40,
30.70,82.60,
30.70,82.60,
30.70,83.00,
30.70,82.60,
30.70,82.80,
30.70,81.00,
30.70,82.60,
30.70,83.20,
30.70,83.00,
30.70,83.00,
30.80,85.00,
30.70,83.00,
30.70,83.80,
30.70,82.80,
30.70,83.00,
30.70,85.10,
30.80,82.90,
30.80,82.90,
30.70,82.80,
30.80,82.70,
30.70,83.00,
30.70,83.20,
30.80,82.90,
30.80,83.10,
30.70,83.00,
30.70,83.00,
30.80,82.70,
30.70,83.80,
30.80,82.90,
30.80,82.10,
30.80,82.70,
30.80,81.90,
30.70,83.00,
30.70,83.00,
30.70,83.80,
30.80,83.30,
30.80,82.90,
30.70,83.60,
30.80,82.90,
30.80,82.70,
30.80,82.90,
30.80,82.90,
30.80,81.60,
30.80,82.90,
30.80,81.70,
30.80,81.40,
30.80,82.90,
30.70,82.80,
30.80,83.30,
30.80,83.30,
30.70,83.20,
30.70,82.80,
30.70,82.20,
30.80,80.40,
30.80,84.20,
30.80,82.90,
30.80,82.90,
30.80,82.90,
30.80,82.70,
30.80,81.40,
30.70,82.80,
30.80,82.50,
30.80,82.70,
30.80,82.70,
30.80,82.10,
30.80,82.10,
30.80,81.90,
30.80,82.70,
30.80,82.70,
30.80,84.20,
30.80,83.70,
30.80,82.90,
30.80,81.90,
30.80,81.90,
30.80,82.90,
30.80,82.90,
30.80,83.10,
30.80,82.70,
30.80,83.50,
30.80,82.90,
30.80,82.70,
30.80,82.70,
30.80,82.90,
30.80,82.90,
30.80,82.70,
30.80,82.90,
30.80,83.30,
30.80,82.90,
30.80,82.90,
30.80,82.90,
30.80,83.10,
30.80,83.10,
30.80,82.30,
30.80,82.90,
30.80,83.30,
30.80,82.90,
30.80,81.40,
30.80,81.40,
30.80,83.10,
30.80,83.10,
30.80,82.70,
30.80,83.10,
30.80,81.10,
30.80,82.90,
30.80,83.10,
30.80,83.10,
30.80,83.30,
30.80,83.10,
30.80,81.10,
30.80,82.90,
30.80,83.30,
30.80,82.90,
30.80,82.90,
30.80,82.90,
30.80,82.90,
30.80,83.10,
30.80,83.10,
30.80,84.20,
30.90,84.00,
30.80,82.90,
30.80,82.30,
30.80,82.30,
30.80,82.50,
30.80,83.30,
30.80,82.10,
30.80,82.70,
30.80,82.30,
30.90,82.70,
30.80,82.30,
30.80,82.30,
30.90,83.30,
30.80,83.10,
30.80,82.10,
30.80,83.10,
30.80,82.90,
30.80,83.30,
30.80,83.10,
30.80,83.10,
30.80,83.10,
30.80,83.10,
30.80,83.10,
30.80,82.30,
30.80,83.10,
30.90,82.90,
30.80,83.10,
30.80,83.10,
30.80,82.10,
30.80,84.00,
30.80,82.30,
30.80,83.10,
30.80,82.30,
30.80,81.90,
30.80,83.10,
30.80,83.10,
30.80,82.70,
30.80,81.90,
30.80,83.10,
30.80,82.90,
30.90,83.30,
30.80,81.60,
30.80,83.10,
30.80,83.10,
30.80,82.30,
30.80,83.50,
30.80,83.30,
30.80,82.70,
30.80,83.10,
30.80,81.10,
30.90,83.30,
30.90,83.30,
30.80,82.90,
30.80,83.30,
30.80,83.30,
30.80,83.50,
30.80,83.10,
30.80,81.60,
30.80,83.10,
30.80,83.10,
30.80,82.90,
30.80,82.90,
30.80,83.30,
30.80,81.10,
30.80,83.30,
30.80,83.50,
30.80,83.30,
30.80,83.30,
30.80,82.10,
30.80,83.10,
30.80,83.30,
30.90,83.10,
30.90,82.30,
30.80,82.50,
30.80,82.10,
30.80,82.10,
30.80,82.30,
30.80,82.70,
30.80,83.10,
30.80,83.50,
30.80,82.90,
30.80,81.40,
30.80,83.10,
30.80,83.10,
30.90,80.90,
30.80,83.30,
30.80,82.90,
30.80,82.90,
30.80,83.70,
30.80,83.10,
30.80,82.70,
30.80,82.70,
30.80,83.10,
30.90,83.10,
30.80,82.70,
30.80,83.30,
30.80,83.70,
30.80,81.60,
30.80,85.00,
30.80,85.00,
30.80,83.10,
30.90,81.40,
30.80,83.30,
30.80,82.30,
30.80,81.90,
30.80,83.10,
30.80,82.70,
30.80,82.70,
30.80,82.30,
30.80,83.30,
30.80,82.10,
30.80,83.30,
30.90,85.00,
30.80,83.30,
30.80,81.60,
30.80,81.60,
30.90,83.10,
30.80,83.30,
30.80,83.30,
30.90,83.30,
30.80,81.60,
30.80,83.30,
30.80,83.50,
30.80,83.50,
30.80,83.30,
30.80,83.30,
30.80,84.00,
30.80,83.10,
30.90,83.10,
30.80,83.10,
30.90,84.00,
30.90,84.00,
30.80,83.10,
30.80,83.30,
30.80,83.50,
30.90,83.10,
30.80,83.70,
30.90,83.10,
30.80,82.90,
30.80,82.90,
30.90,83.10,
30.80,83.30,
30.80,81.10,
30.80,83.10,
30.80,83.10,
30.80,83.10,
30.80,83.10,
30.80,83.10,
30.90,82.90,
30.80,83.50,
30.80,82.10,
30.80,82.30,
30.80,82.10,
30.80,82.90,
30.80,82.70,
30.80,82.70,
30.90,82.90,
30.90,82.90,
30.80,82.10,
30.90,83.10,
30.80,83.10,
30.80,82.10,
30.80,84.00,
30.80,84.00,
30.80,82.70,
30.80,85.00,
30.80,81.40,
30.80,83.70,
30.80,82.70,
30.80,84.00,
30.80,82.90,
30.80,82.90,
30.80,82.30,
30.90,83.10,
30.80,82.30,
30.80,82.70,
30.80,82.70,
30.80,82.70,
30.80,82.90,
30.80,82.90,
30.80,84.20,
30.80,85.00,
30.80,83.10,
30.80,81.60,
30.80,83.10,
30.80,82.30,
30.80,83.10,
30.80,83.10,
30.80,82.70,
30.80,85.00,
30.80,83.30,
30.80,84.00,
30.80,83.10,
30.80,81.10,
30.80,83.10,
30.80,83.10,
30.80,82.70,
30.80,82.70,
30.80,83.30,
30.80,82.90,
30.70,83.20,
30.80,82.70,
30.70,83.20,
30.70,83.20,
30.80,83.30,
30.80,81.40,
30.70,83.20,
30.80,83.10,
30.80,83.10,
30.80,82.70,
30.80,83.10,
30.80,83.10,
30.80,83.30,
30.80,82.90,
30.80,83.30,
30.80,82.70,
30.80,83.10,
30.80,83.10,
30.80,82.70,
30.80,82.70,
30.90,82.90,
30.80,82.10,
30.80,84.00,
30.80,82.10,
30.80,82.30,
30.80,82.30,
30.80,82.70,
30.80,82.70,
30.80,82.30,
30.80,82.30,
30.80,81.90,
30.80,81.40,
30.80,81.90,
30.90,82.70,
30.80,83.50,
30.80,83.50,
30.80,81.40,
30.80,82.10,
30.80,82.50,
30.80,82.90,
30.80,83.10,
30.80,82.70,
30.80,83.30,
30.80,83.30,
30.90,80.60,
30.80,83.10,
30.80,82.30,
30.80,82.10,
30.80,82.70,
30.80,82.30,
30.80,84.00,
30.80,84.00,
30.80,83.10,
30.90,84.00,
30.80,84.00,
30.80,83.10,
30.80,83.30,
30.80,83.10,
30.80,85.00,
30.80,85.00,
30.80,83.10,
30.80,83.10,
30.90,83.50,
30.80,83.10,
30.80,82.30,
30.80,83.10,
30.90,82.70,
30.90,82.70,
30.80,83.10,
30.90,83.30,
30.80,82.90,
30.80,83.10,
30.80,83.10,
30.80,83.10,
30.80,82.90,
30.80,82.90,
30.80,82.90,
30.80,83.10,
30.90,83.70,
30.80,83.10,
30.80,82.90,
30.80,83.10,
30.90,85.00,
30.90,85.00,
30.80,83.10,
30.80,83.30,
30.80,84.20,
30.90,83.10,
30.80,82.30,
30.80,83.10,
30.90,82.90,
30.90,82.90,
30.80,83.10,
30.90,82.90,
30.80,81.40,
30.80,82.90,
30.90,82.10,
30.80,82.70,
30.80,84.00,
30.80,84.00,
30.80,82.90,
30.80,83.10,
30.90,83.10,
30.80,82.50,
30.80,82.10,
30.80,83.30,
30.80,83.70,
30.80,83.70,
30.80,82.90,
30.80,84.20,
30.80,82.90,
30.80,81.90,
30.80,80.40,
30.80,84.00,
30.80,80.70,
30.80,80.70,
30.80,82.90,
30.80,83.50,
30.80,82.90,
30.80,82.10,
30.80,83.10,
30.80,83.30,
30.80,83.30,
30.80,83.30,
30.90,82.70,
30.80,82.70,
30.80,82.30,
30.90,83.30,
30.80,83.30,
30.80,81.40,
30.80,82.90,
30.80,82.90,
30.80,82.70,
30.80,81.90,
30.80,83.10,
30.80,82.90,
30.90,83.10,
30.80,82.30,
30.80,83.10,
30.80,83.10,
30.80,82.70,
30.80,83.30,
30.80,83.10,
30.80,81.10,
30.90,82.90,
30.80,82.90,
30.80,82.90,
30.80,82.90,
30.80,83.30,
30.80,82.10,
30.80,83.10,
30.90,83.50,
30.80,83.10,
30.80,82.90,
30.80,82.90,
30.80,82.90,
30.80,83.30,
30.80,83.50,
30.80,82.90,
30.80,83.30,
30.80,82.90,
30.80,82.90,
30.80,82.90,
30.80,82.90,
30.80,83.10,
30.90,82.90,
30.90,82.90,
30.80,82.10,
30.80,83.70,
30.80,82.70,
30.80,83.10,
30.80,83.10,
30.80,84.50,
30.80,81.90,
30.80,82.50,
30.90,82.70,
30.80,82.70,
30.80,82.70,
30.90,82.70,
30.90,82.70,
30.80,83.10,
30.80,82.30,
30.80,84.00,
30.80,81.90,
30.80,82.90,
30.90,82.30,
30.80,82.70,
30.80,82.70,
30.80,82.70,
30.90,80.70,
30.90,83.10,
30.80,82.90,
30.80,84.20,
30.80,82.70,
30.80,82.90,
30.80,82.90,
30.90,82.70,
30.80,82.90,
30.80,82.90,
30.80,82.90,
30.80,82.90,
30.80,82.90,
30.90,82.90,
30.90,82.90,
30.80,82.90,
30.80,83.10,
30.80,84.00,
30.80,82.90,
30.90,84.20,
30.80,82.90,
30.80,83.30,
30.80,83.30,
30.80,82.90,
30.80,82.90,
30.80,83.10,
30.80,82.90,
30.80,83.50,
30.80,82.90,
30.80,82.50,
30.80,82.50,
30.80,82.90,
30.80,82.90,
30.80,82.70,
30.80,82.90,
30.80,83.30,
30.80,82.90,
30.90,82.90,
30.90,82.90,
30.80,82.90,
30.90,83.10,
30.90,83.30,
30.80,82.90,
30.90,80.90,
30.80,82.90,
30.90,82.70,
30.90,82.70,
30.90,82.90,
30.80,82.90,
30.80,82.90,
30.80,82.50,
30.80,81.70,
30.80,82.30,
30.90,82.70,
30.90,82.70,
30.80,82.70,
30.90,81.70,
30.80,82.90,
30.80,81.70,
30.80,82.90,
30.90,82.30,
30.90,82.90,
30.90,82.90,
30.90,82.30,
30.90,82.30,
30.80,81.90,
30.90,82.30,
30.90,80.60,
30.90,84.00,
30.90,82.70,
30.90,82.70,
30.90,82.30,
30.90,82.90,
30.90,82.50,
30.90,82.30,
30.90,82.90,
30.90,82.70,
30.90,83.10,
30.90,83.10,
30.90,83.50,
30.90,82.70,
30.90,82.90,
30.90,82.30,
30.90,82.70,
30.90,82.90,
30.90,82.90,
30.90,82.90,
30.90,82.90,
30.90,83.70,
30.90,82.90,
30.90,81.90,
30.90,82.90,
30.90,82.90,
30.90,82.90,
30.90,82.90,
30.90,83.10,
30.90,83.10,
30.90,82.90,
30.90,82.90,
30.80,82.90,
30.90,81.10,
30.90,82.90,
30.90,82.90,
30.80,82.10,
30.90,82.70,
30.90,83.10,
30.90,83.10,
30.90,82.90,
30.90,82.10,
30.90,82.90,
30.90,82.90,
30.90,83.70,
30.90,83.50,
30.90,82.90,
30.90,83.10,
30.90,82.90,
30.90,82.90,
30.90,82.90,
30.90,82.90,
30.90,82.90,
30.80,82.10,
30.90,82.90,
30.90,82.50,
30.90,83.10,
30.90,82.90,
30.90,83.50,
30.90,83.50,
30.90,82.90,
30.90,82.90,
30.80,81.70,
30.90,82.70,
30.90,82.30,
30.80,82.50,
30.90,82.70,
30.90,82.70,
30.80,82.90,
30.90,82.90,
30.80,82.90,
30.90,82.90,
30.80,81.60,
30.90,82.90,
30.90,83.70,
30.90,83.70,
30.80,82.70,
30.80,82.50,
30.90,82.70,
30.80,82.70,
30.90,82.30,
30.80,82.70,
30.90,81.70,
30.90,81.70,
30.80,82.70,
30.80,82.70,
30.90,83.10,
30.80,82.70,
30.90,84.00,
30.80,82.50,
30.90,82.90,
30.90,82.90,
30.80,82.90,
30.80,82.90,
30.90,81.70,
30.80,82.90,
30.90,79.90,
30.80,82.90,
30.90,81.90,
30.90,81.90,
30.90,82.90,
30.80,82.90,
30.90,81.90,
30.80,82.90,
30.80,82.90,
30.90,82.90,
30.80,82.70,
30.80,82.70,
30.80,82.90,
30.80,82.90,
30.80,83.10,
30.80,82.90,
30.80,82.50,
30.80,82.90,
30.80,85.00,
30.80,85.00,
30.80,82.90,
30.80,82.90,
30.80,83.30,
30.80,82.90,
30.80,82.90,
30.80,82.90,
30.80,82.10,
30.80,82.10,
30.80,82.90,
30.90,82.90,
30.80,83.10,
30.80,82.90,
30.80,83.10,
30.80,82.90,
30.80,82.10,
30.80,82.10,
30.80,84.00,
30.90,82.70,
30.80,82.10,
30.90,82.90,
30.80,85.00,
30.80,83.30,
30.80,80.90,
30.80,80.90,
30.90,82.30,
30.90,84.00,
30.90,80.10,
30.90,82.90,
30.80,82.70,
30.80,82.70,
30.90,82.70,
30.90,82.70,
30.80,83.70,
30.80,83.10,
30.80,82.90,
30.80,83.50,
30.80,81.40,
30.80,82.30,
30.80,82.70,
30.80,82.70,
30.80,83.10,
30.90,82.50,
30.80,82.90,
30.80,82.70,
30.80,80.90,
30.80,82.90,
30.80,82.30,
30.80,82.30,
30.80,84.00,
30.80,82.90,
30.90,82.90,
30.80,83.50,
30.80,82.90,
30.80,83.10,
30.90,82.90,
30.90,82.90,
30.90,83.50,
30.90,82.70,
30.90,83.10,
30.80,82.70,
30.90,82.90,
30.90,85.00,
30.90,83.10,
30.90,83.10,
30.90,84.20,
30.90,83.30,
30.90,82.90,
30.80,81.90,
30.90,83.10,
30.90,84.00,
30.90,82.70,
30.90,82.70,
30.90,82.70,
30.90,82.90,
30.90,82.90,
30.90,83.30,
30.90,82.90,
30.90,83.10,
30.90,82.90,
30.90,82.90,
30.90,82.90,
30.90,82.90,
30.90,82.90,
30.90,85.00,
30.90,82.90,
30.90,83.10,
30.90,82.90,
30.90,82.90,
30.80,81.10,
30.90,83.10,
30.90,82.50,
30.90,82.90,
30.90,82.90,
30.80,82.90,
30.80,82.50,
30.80,82.50,
30.90,82.10,
30.90,83.50,
30.90,83.10,
30.90,84.20,
30.90,82.70,
30.90,81.90,
30.90,82.10,
30.90,82.10,
30.90,82.30,
30.90,82.70,
30.90,82.50,
30.90,81.90,
30.90,82.10,
30.90,82.90,
30.90,83.10,
30.90,83.10,
30.90,81.90,
30.90,82.30,
30.90,81.60,
30.90,82.30,
30.90,83.10,
30.90,83.50,
30.90,83.30,
30.90,83.30,
30.90,82.70,
30.90,82.70,
30.90,81.70,
30.90,82.70,
30.90,82.30,
30.90,82.50,
30.90,83.30,
30.90,83.30,
31.00,82.60,
30.90,82.90,
30.90,81.60,
30.90,82.70,
30.90,82.70,
31.00,82.80,
30.90,82.50,
30.90,82.50,
30.90,82.70,
30.90,82.90,
30.90,83.10,
30.90,82.70,
30.90,82.70,
30.90,82.90,
30.90,83.10,
30.90,83.10,
30.90,82.90,
30.90,82.90,
30.90,80.90,
30.90,82.70,
30.90,83.10,
30.90,82.90,
30.90,81.40,
30.90,81.40,
31.00,82.60,
31.00,82.80,
31.00,82.20,
31.00,82.80,
31.00,83.00,
30.90,82.70,
30.90,83.50,
30.90,83.50,
30.90,82.70,
31.00,83.00,
31.00,82.00,
31.00,83.00,
30.90,81.60,
31.00,83.90,
31.00,83.40,
31.00,83.40,
31.00,83.00,
31.00,83.00,
31.00,81.00,
30.90,83.30,
30.90,82.30,
30.90,83.30,
31.00,80.50,
31.00,80.50,
31.00,82.00,
31.00,82.80,
31.00,82.20,
31.00,83.00,
31.00,83.00,
31.00,82.20,
31.00,82.20,
31.00,82.20,
30.90,82.10,
31.00,82.20,
31.00,82.00,
30.90,83.50,
31.00,82.20,
31.00,83.00,
31.00,81.60,
31.00,81.60,
31.00,82.60,
31.00,83.00,
31.00,82.40,
31.00,82.20,
31.00,82.60,
31.00,83.00,
31.00,82.40,
31.00,82.40,
31.00,82.40,
31.00,82.20,
31.00,82.60,
31.00,83.60,
31.00,82.40,
31.00,82.60,
31.00,82.40,
31.00,82.40,
31.10,82.40,
31.00,82.60,
31.10,82.40,
31.10,82.60,
31.10,82.60,
31.10,82.40,
31.10,82.60,
31.10,82.60,
31.10,82.80,
31.00,82.20,
31.00,82.60,
31.10,82.40,
31.10,82.40,
31.10,82.60,
31.10,82.40,
31.10,82.40,
31.20,83.00,
31.10,81.80,
31.20,82.40,
31.10,82.00,
31.20,82.20,
31.10,82.20,
31.10,82.20,
31.10,82.20,
31.10,81.50,
31.20,83.00,
31.10,82.40,
31.10,82.20,
31.10,82.60,
31.10,82.40,
31.10,82.60,
31.10,82.60,
31.10,81.30,
31.10,81.80,
31.20,82.60,
31.20,82.20,
31.10,83.00,
31.10,81.30,
31.10,82.60,
31.10,82.60,
31.20,81.30,
31.20,83.00,
31.10,82.40,
31.20,82.00,
31.10,83.20,
31.10,81.60,
31.20,82.00,
31.20,82.00,
31.20,80.50,
31.20,82.00,
31.20,80.60,
31.20,80.80,
31.20,81.00,
31.20,82.20,
31.10,80.60,
31.10,80.60,
31.20,82.00,
31.20,82.00,
31.20,81.80,
31.20,81.80,
31.20,82.80,
31.20,82.00,
31.20,81.60,
31.20,81.60,
31.20,82.00,
31.20,82.00,
31.20,81.60,
31.20,82.00,
31.20,81.80,
31.20,81.80,
31.20,83.00,
31.20,83.00,
31.10,81.80,
31.20,82.00,
31.20,81.60,
31.20,81.60,
31.20,82.00,
31.20,81.80,
31.20,80.50,
31.20,80.50,
31.20,81.80,
31.20,81.80,
31.20,80.00,
31.20,81.80,
31.20,80.00,
31.20,81.60,
31.20,82.00,
31.20,82.00,
31.20,81.60,
31.20,81.60,
31.10,81.50,
31.20,81.80,
31.20,83.00,
31.20,81.60,
31.20,81.30,
31.20,81.30,
31.20,81.60,
31.10,81.00,
31.20,81.30,
31.20,80.30,
31.20,81.60,
31.20,80.80,
31.20,79.50,
31.20,79.50,
31.20,82.00,
31.20,82.00,
31.20,80.60,
31.20,81.80,
31.20,80.00,
31.20,81.60,
31.20,79.60,
31.20,79.60,
31.20,81.30,
31.20,81.10,
31.20,79.10,
31.20,82.40,
31.20,81.30,
31.20,82.20,
31.20,81.00,
31.20,81.00,
31.20,81.10,
31.20,82.00,
31.20,81.10,
31.20,81.30,
31.20,81.10,
31.10,81.10,
31.10,81.10,
31.10,81.10,
31.10,81.50,
31.20,82.20,
31.20,81.10,
31.20,81.30,
31.20,77.20,
31.20,81.30,
31.20,81.10,
31.20,81.10,
31.20,80.80,
31.20,80.00,
31.20,81.10,
31.20,81.10,
31.20,81.10,
31.20,81.10,
31.20,81.00,
31.20,81.00,
31.20,81.30,
31.20,81.10,
31.10,81.10,
31.20,81.60,
